419.236,0.000,0.000,1.0440
419.248,0.000,0.000,1.0480
419.260,0.000,0.000,1.0960
419.272,0.000,0.000,1.1360
419.284,0.000,0.000,1.1640
419.296,0.000,0.000,1.1880
419.308,0.000,0.000,1.1840
419.320,0.000,0.000,1.1440
419.332,0.000,0.000,1.1160
419.344,0.000,0.000,1.0840
419.356,0.000,0.000,1.0640
419.368,0.000,0.000,1.0480
419.380,0.000,0.000,1.0680
419.392,0.000,0.000,1.1040
419.404,0.000,0.000,1.1360
419.416,0.000,0.000,1.1680
419.428,0.000,0.000,1.1880
419.440,0.000,0.000,1.1760
419.452,0.000,0.000,1.1520
419.464,0.000,0.000,1.1200
419.476,0.000,0.000,1.0720
419.488,0.000,0.000,1.0440
419.500,0.000,0.000,1.0480
419.512,0.000,0.000,1.0640
419.524,0.000,0.000,1.0920
419.536,0.000,0.000,1.1720
419.548,0.000,0.000,1.1840
419.560,0.000,0.000,1.1840
419.572,0.000,0.000,1.1680
419.584,0.000,0.000,1.1160
419.596,0.000,0.000,1.0840
419.608,0.000,0.000,1.0680
419.620,0.000,0.000,1.0560
419.632,0.000,0.000,1.0520
419.644,0.000,0.000,1.0880
419.656,0.000,0.000,1.1240
419.668,0.000,0.000,1.1640
419.680,0.000,0.000,1.1760
419.692,0.000,0.000,1.1760
419.704,0.000,0.000,1.1520
419.716,0.000,0.000,1.1200
419.728,0.000,0.000,1.0880
419.740,0.000,0.000,1.0600
419.752,0.000,0.000,1.0440
419.764,0.000,0.000,1.0720
419.776,0.000,0.000,1.1080
419.788,0.000,0.000,1.1480
419.800,0.000,0.000,1.1760
419.812,0.000,0.000,1.1720
419.824,0.000,0.000,1.1560
419.836,0.000,0.000,1.1240
419.848,0.000,0.000,1.0920
419.860,0.000,0.000,1.0520
419.872,0.000,0.000,1.0480
419.884,0.000,0.000,1.0680
419.896,0.000,0.000,1.0920
419.908,0.000,0.000,1.1400
419.920,0.000,0.000,1.1880
419.932,0.000,0.000,1.1920
419.944,0.000,0.000,1.1640
419.956,0.000,0.000,1.1360
